"DES","ORI","flow","DES_NAME","DES_Y","DES_X","ORI_NAME","ORI_Y","ORI_X"
13121,13217,7178,"Fulton",33.79216944,-84.46319413,"Newton",33.55514538,-83.8454714
13121,13219,702,"Fulton",33.79216944,-84.46319413,"Oconee",33.83749973,-83.43679568
13121,13221,250,"Fulton",33.79216944,-84.46319413,"Oglethorpe",33.8786296,-83.08278123
13121,13223,13817,"Fulton",33.79216944,-84.46319413,"Paulding",33.91969522,-84.86848792
13121,13225,491,"Fulton",33.79216944,-84.46319413,"Peach",32.56934316,-83.82937
13121,13227,1787,"Fulton",33.79216944,-84.46319413,"Pickens",34.46589159,-84.46406611
13121,13229,104,"Fulton",33.79216944,-84.46319413,"Pierce",31.35928155,-82.21598442
13121,13231,808,"Fulton",33.79216944,-84.46319413,"Pike",33.09310242,-84.38790389
13121,13233,1038,"Fulton",33.79216944,-84.46319413,"Polk",34.00267074,-85.18677781
13121,13237,405,"Fulton",33.79216944,-84.46319413,"Putnam",33.32056115,-83.37552891
13121,13241,311,"Fulton",33.79216944,-84.46319413,"Rabun",34.88389445,-83.40304637
13121,13245,3319,"Fulton",33.79216944,-84.46319413,"Richmond",33.35777107,-82.07026432
13121,13247,7699,"Fulton",33.79216944,-84.46319413,"Rockdale",33.65145002,-84.02202167
13121,13255,3921,"Fulton",33.79216944,-84.46319413,"Spalding",33.26310031,-84.28013991
13121,13257,571,"Fulton",33.79216944,-84.46319413,"Stephens",34.55151201,-83.29405315
13121,13261,302,"Fulton",33.79216944,-84.46319413,"Sumter",32.03650571,-84.19821492
13121,13263,158,"Fulton",33.79216944,-84.46319413,"Talbot",32.69642758,-84.53351366
13121,13267,171,"Fulton",33.79216944,-84.46319413,"Tattnall",32.04785085,-82.05539188
13121,13271,100,"Fulton",33.79216944,-84.46319413,"Telfair",31.92829517,-82.93491155
13121,13275,333,"Fulton",33.79216944,-84.46319413,"Thomas",30.86392347,-83.91847289
13121,13277,327,"Fulton",33.79216944,-84.46319413,"Tift",31.45743864,-83.5236119
13121,13279,175,"Fulton",33.79216944,-84.46319413,"Toombs",32.12059861,-82.32957247
13121,13281,216,"Fulton",33.79216944,-84.46319413,"Towns",34.91369188,-83.7410746
13121,13285,1670,"Fulton",33.79216944,-84.46319413,"Troup",33.03349196,-85.02812115
13121,13289,150,"Fulton",33.79216944,-84.46319413,"Twiggs",32.67435595,-83.43078662
13121,13291,456,"Fulton",33.79216944,-84.46319413,"Union",34.82995757,-83.98967069
13121,13293,930,"Fulton",33.79216944,-84.46319413,"Upson",32.87920671,-84.30024826
13121,13295,643,"Fulton",33.79216944,-84.46319413,"Walker",34.73376362,-85.30165174
13121,13297,3789,"Fulton",33.79216944,-84.46319413,"Walton",33.78017694,-83.73552314
13121,13299,263,"Fulton",33.79216944,-84.46319413,"Ware",31.05449097,-82.42224148
13121,13303,173,"Fulton",33.79216944,-84.46319413,"Washington",32.96711864,-82.79357039
13121,13305,194,"Fulton",33.79216944,-84.46319413,"Wayne",31.5521809,-81.91894878
13121,13311,591,"Fulton",33.79216944,-84.46319413,"White",34.64624278,-83.74905525
13121,13313,1150,"Fulton",33.79216944,-84.46319413,"Whitfield",34.80987459,-84.96093476
13121,13317,181,"Fulton",33.79216944,-84.46319413,"Wilkes",33.78290391,-82.74286107
13121,13319,158,"Fulton",33.79216944,-84.46319413,"Wilkinson",32.80291082,-83.17140684
13121,13321,166,"Fulton",33.79216944,-84.46319413,"Worth",31.55162306,-83.85090513
13123,13057,251,"Gilmer",34.69316688,-84.45802506,"Cherokee",34.24393976,-84.47431861
13123,13111,419,"Gilmer",34.69316688,-84.45802506,"Fannin",34.86430205,-84.316964
13123,13117,155,"Gilmer",34.69316688,-84.45802506,"Forsyth",34.22604035,-84.1231513
13123,13123,3186,"Gilmer",34.69316688,-84.45802506,"Gilmer",34.69316688,-84.45802506
13123,13135,113,"Gilmer",34.69316688,-84.45802506,"Gwinnett",33.96044201,-84.02137802
13123,13139,117,"Gilmer",34.69316688,-84.45802506,"Hall",34.32207823,-83.81896936
13123,13213,103,"Gilmer",34.69316688,-84.45802506,"Murray",34.78897608,-84.74993177
13123,13227,386,"Gilmer",34.69316688,-84.45802506,"Pickens",34.46589159,-84.46406611
13123,13313,134,"Gilmer",34.69316688,-84.45802506,"Whitfield",34.80987459,-84.96093476
13125,13125,200,"Glascock",33.22879932,-82.61297636,"Glascock",33.22879932,-82.61297636
13127,13001,143,"Glynn",31.23279254,-81.53811412,"Appling",31.74847232,-82.28909114
13127,13021,107,"Glynn",31.23279254,-81.53811412,"Bibb",32.80904227,-83.70489165
13127,13025,1572,"Glynn",31.23279254,-81.53811412,"Brantley",31.19576557,-81.97743999
13127,13029,329,"Glynn",31.23279254,-81.53811412,"Bryan",32.00979311,-81.44002948
13127,13031,329,"Glynn",31.23279254,-81.53811412,"Bulloch",32.39577406,-81.74811421
13127,13039,2005,"Glynn",31.23279254,-81.53811412,"Camden",30.92951916,-81.66601818
13127,13049,134,"Glynn",31.23279254,-81.53811412,"Charlton",30.78371028,-82.13951596
13127,13051,905,"Glynn",31.23279254,-81.53811412,"Chatham",32.00043026,-81.12489526
13127,13067,232,"Glynn",31.23279254,-81.53811412,"Cobb",33.94243204,-84.5761255
13127,13069,159,"Glynn",31.23279254,-81.53811412,"Coffee",31.54892966,-82.8549206
13127,13089,207,"Glynn",31.23279254,-81.53811412,"DeKalb",33.76944049,-84.22396017
13127,13103,334,"Glynn",31.23279254,-81.53811412,"Effingham",32.36616021,-81.34280942
13127,13121,223,"Glynn",31.23279254,-81.53811412,"Fulton",33.79216944,-84.46319413
13127,13127,22472,"Glynn",31.23279254,-81.53811412,"Glynn",31.23279254,-81.53811412
13127,13135,212,"Glynn",31.23279254,-81.53811412,"Gwinnett",33.96044201,-84.02137802
13127,13179,539,"Glynn",31.23279254,-81.53811412,"Liberty",31.82588896,-81.49251135
13127,13183,150,"Glynn",31.23279254,-81.53811412,"Long",31.75218791,-81.74952375
13127,13191,1222,"Glynn",31.23279254,-81.53811412,"McIntosh",31.49683595,-81.40163426
13127,13229,270,"Glynn",31.23279254,-81.53811412,"Pierce",31.35928155,-82.21598442
13127,13245,129,"Glynn",31.23279254,-81.53811412,"Richmond",33.35777107,-82.07026432
13127,13267,107,"Glynn",31.23279254,-81.53811412,"Tattnall",32.04785085,-82.05539188
13127,13299,407,"Glynn",31.23279254,-81.53811412,"Ware",31.05449097,-82.42224148
13127,13305,749,"Glynn",31.23279254,-81.53811412,"Wayne",31.5521809,-81.91894878
13129,13015,2008,"Gordon",34.50487351,-84.87296253,"Bartow",34.23732119,-84.83887523
13129,13047,340,"Gordon",34.50487351,-84.87296253,"Catoosa",34.89872298,-85.13757014
13129,13051,179,"Gordon",34.50487351,-84.87296253,"Chatham",32.00043026,-81.12489526
13129,13055,467,"Gordon",34.50487351,-84.87296253,"Chattooga",34.47197698,-85.34535662
13129,13057,255,"Gordon",34.50487351,-84.87296253,"Cherokee",34.24393976,-84.47431861
13129,13063,117,"Gordon",34.50487351,-84.87296253,"Clayton",33.54187245,-84.35594188
13129,13067,676,"Gordon",34.50487351,-84.87296253,"Cobb",33.94243204,-84.5761255
13129,13089,173,"Gordon",34.50487351,-84.87296253,"DeKalb",33.76944049,-84.22396017
13129,13115,1723,"Gordon",34.50487351,-84.87296253,"Floyd",34.26268279,-85.21577392
13129,13117,208,"Gordon",34.50487351,-84.87296253,"Forsyth",34.22604035,-84.1231513
13129,13121,359,"Gordon",34.50487351,-84.87296253,"Fulton",33.79216944,-84.46319413
13129,13129,9209,"Gordon",34.50487351,-84.87296253,"Gordon",34.50487351,-84.87296253
13129,13135,241,"Gordon",34.50487351,-84.87296253,"Gwinnett",33.96044201,-84.02137802
13129,13213,1164,"Gordon",34.50487351,-84.87296253,"Murray",34.78897608,-84.74993177
13129,13223,330,"Gordon",34.50487351,-84.87296253,"Paulding",33.91969522,-84.86848792
13129,13233,218,"Gordon",34.50487351,-84.87296253,"Polk",34.00267074,-85.18677781
13129,13295,436,"Gordon",34.50487351,-84.87296253,"Walker",34.73376362,-85.30165174
13129,13313,2406,"Gordon",34.50487351,-84.87296253,"Whitfield",34.80987459,-84.96093476
13131,13071,161,"Grady",30.87454847,-84.23418364,"Colquitt",31.18810588,-83.7677946
13131,13087,373,"Grady",30.87454847,-84.23418364,"Decatur",30.87967778,-84.57619536
13131,13131,2940,"Grady",30.87454847,-84.23418364,"Grady",30.87454847,-84.23418364
13131,13185,116,"Grady",30.87454847,-84.23418364,"Lowndes",30.83568832,-83.27056716
13131,13205,177,"Grady",30.87454847,-84.23418364,"Mitchell",31.22483255,-84.19381821
13131,13275,570,"Grady",30.87454847,-84.23418364,"Thomas",30.86392347,-83.91847289
13133,13009,218,"Greene",33.5769205,-83.17139104,"Baldwin",33.06882326,-83.24701748
13133,13059,181,"Greene",33.5769205,-83.17139104,"Clarke",33.95436462,-83.37124007
13133,13089,108,"Greene",33.5769205,-83.17139104,"DeKalb",33.76944049,-84.22396017
13133,13121,128,"Greene",33.5769205,-83.17139104,"Fulton",33.79216944,-84.46319413
13133,13133,2252,"Greene",33.5769205,-83.17139104,"Greene",33.5769205,-83.17139104
13133,13135,136,"Greene",33.5769205,-83.17139104,"Gwinnett",33.96044201,-84.02137802
13133,13141,109,"Greene",33.5769205,-83.17139104,"Hancock",33.2721566,-82.99766919
13133,13211,303,"Greene",33.5769205,-83.17139104,"Morgan",33.59232073,-83.49129491
13133,13219,154,"Greene",33.5769205,-83.17139104,"Oconee",33.83749973,-83.43679568
13133,13237,837,"Greene",33.5769205,-83.17139104,"Putnam",33.32056115,-83.37552891
13135,13009,350,"Gwinnett",33.96044201,-84.02137802,"Baldwin",33.06882326,-83.24701748
13135,13011,753,"Gwinnett",33.96044201,-84.02137802,"Banks",34.35607081,-83.49644388
13135,13013,10287,"Gwinnett",33.96044201,-84.02137802,"Barrow",33.99148694,-83.71436292
13135,13015,1855,"Gwinnett",33.96044201,-84.02137802,"Bartow",34.23732119,-84.83887523
13135,13021,1131,"Gwinnett",33.96044201,-84.02137802,"Bibb",32.80904227,-83.70489165
13135,13029,132,"Gwinnett",33.96044201,-84.02137802,"Bryan",32.00979311,-81.44002948
13135,13031,198,"Gwinnett",33.96044201,-84.02137802,"Bulloch",32.39577406,-81.74811421
13135,13035,272,"Gwinnett",33.96044201,-84.02137802,"Butts",33.2830945,-83.9543504
13135,13039,227,"Gwinnett",33.96044201,-84.02137802,"Camden",30.92951916,-81.66601818
13135,13045,1893,"Gwinnett",33.96044201,-84.02137802,"Carroll",33.58138199,-85.07976677
13135,13047,323,"Gwinnett",33.96044201,-84.02137802,"Catoosa",34.89872298,-85.13757014
13135,13051,1127,"Gwinnett",33.96044201,-84.02137802,"Chatham",32.00043026,-81.12489526
13135,13055,217,"Gwinnett",33.96044201,-84.02137802,"Chattooga",34.47197698,-85.34535662
13135,13057,6226,"Gwinnett",33.96044201,-84.02137802,"Cherokee",34.24393976,-84.47431861
13135,13059,2435,"Gwinnett",33.96044201,-84.02137802,"Clarke",33.95436462,-83.37124007
13135,13063,5494,"Gwinnett",33.96044201,-84.02137802,"Clayton",33.54187245,-84.35594188
13135,13067,16354,"Gwinnett",33.96044201,-84.02137802,"Cobb",33.94243204,-84.5761255
13135,13069,123,"Gwinnett",33.96044201,-84.02137802,"Coffee",31.54892966,-82.8549206
13135,13071,170,"Gwinnett",33.96044201,-84.02137802,"Colquitt",31.18810588,-83.7677946
13135,13073,989,"Gwinnett",33.96044201,-84.02137802,"Columbia",33.54534185,-82.263524
13135,13077,1854,"Gwinnett",33.96044201,-84.02137802,"Coweta",33.35334302,-84.76129976
13135,13079,135,"Gwinnett",33.96044201,-84.02137802,"Crawford",32.71391813,-83.98061238
13135,13085,888,"Gwinnett",33.96044201,-84.02137802,"Dawson",34.44244079,-84.16964071
13135,13087,113,"Gwinnett",33.96044201,-84.02137802,"Decatur",30.87967778,-84.57619536
13135,13089,34405,"Gwinnett",33.96044201,-84.02137802,"DeKalb",33.76944049,-84.22396017
13135,13095,410,"Gwinnett",33.96044201,-84.02137802,"Dougherty",31.53328528,-84.21722377
13135,13097,2475,"Gwinnett",33.96044201,-84.02137802,"Douglas",33.70291126,-84.77026156
13135,13103,233,"Gwinnett",33.96044201,-84.02137802,"Effingham",32.36616021,-81.34280942
13135,13105,296,"Gwinnett",33.96044201,-84.02137802,"Elbert",34.11302332,-82.83936148
13135,13111,354,"Gwinnett",33.96044201,-84.02137802,"Fannin",34.86430205,-84.316964
13135,13113,1555,"Gwinnett",33.96044201,-84.02137802,"Fayette",33.41357794,-84.49089434
13135,13115,785,"Gwinnett",33.96044201,-84.02137802,"Floyd",34.26268279,-85.21577392
13135,13117,13964,"Gwinnett",33.96044201,-84.02137802,"Forsyth",34.22604035,-84.1231513
13135,13119,692,"Gwinnett",33.96044201,-84.02137802,"Franklin",34.37525597,-83.23159927
13135,13121,32547,"Gwinnett",33.96044201,-84.02137802,"Fulton",33.79216944,-84.46319413
13135,13123,427,"Gwinnett",33.96044201,-84.02137802,"Gilmer",34.69316688,-84.45802506
13135,13127,347,"Gwinnett",33.96044201,-84.02137802,"Glynn",31.23279254,-81.53811412
13135,13129,368,"Gwinnett",33.96044201,-84.02137802,"Gordon",34.50487351,-84.87296253
13135,13133,386,"Gwinnett",33.96044201,-84.02137802,"Greene",33.5769205,-83.17139104
13135,13135,148888,"Gwinnett",33.96044201,-84.02137802,"Gwinnett",33.96044201,-84.02137802
13135,13137,940,"Gwinnett",33.96044201,-84.02137802,"Habersham",34.63331566,-83.53094677
13135,13139,11838,"Gwinnett",33.96044201,-84.02137802,"Hall",34.32207823,-83.81896936
13135,13141,118,"Gwinnett",33.96044201,-84.02137802,"Hancock",33.2721566,-82.99766919
13135,13143,269,"Gwinnett",33.96044201,-84.02137802,"Haralson",33.79602175,-85.21005667
13135,13145,251,"Gwinnett",33.96044201,-84.02137802,"Harris",32.73709786,-84.90538572
13135,13147,702,"Gwinnett",33.96044201,-84.02137802,"Hart",34.34626973,-82.96567682
13135,13151,4636,"Gwinnett",33.96044201,-84.02137802,"Henry",33.4533428,-84.1481466
13135,13153,1019,"Gwinnett",33.96044201,-84.02137802,"Houston",32.45802497,-83.66879087
13135,13157,3487,"Gwinnett",33.96044201,-84.02137802,"Jackson",34.13794553,-83.56814788
13135,13159,104,"Gwinnett",33.96044201,-84.02137802,"Jasper",33.31535543,-83.68844964
13135,13169,189,"Gwinnett",33.96044201,-84.02137802,"Jones",33.02512137,-83.56019163
13135,13171,198,"Gwinnett",33.96044201,-84.02137802,"Lamar",33.07841647,-84.14263877
13135,13175,372,"Gwinnett",33.96044201,-84.02137802,"Laurens",32.46325233,-82.92221316
13135,13177,120,"Gwinnett",33.96044201,-84.02137802,"Lee",31.7793306,-84.14324253
13135,13179,222,"Gwinnett",33.96044201,-84.02137802,"Liberty",31.82588896,-81.49251135
13135,13181,109,"Gwinnett",33.96044201,-84.02137802,"Lincoln",33.79201475,-82.45024131
13135,13185,446,"Gwinnett",33.96044201,-84.02137802,"Lowndes",30.83568832,-83.27056716
13135,13187,670,"Gwinnett",33.96044201,-84.02137802,"Lumpkin",34.57286511,-84.00425681
13135,13189,197,"Gwinnett",33.96044201,-84.02137802,"McDuffie",33.47851918,-82.48252774
13135,13195,592,"Gwinnett",33.96044201,-84.02137802,"Madison",34.12920917,-83.21218732
13135,13199,152,"Gwinnett",33.96044201,-84.02137802,"Meriwether",33.04163534,-84.68859732
13135,13207,274,"Gwinnett",33.96044201,-84.02137802,"Monroe",33.014289,-83.92097166
13135,13211,469,"Gwinnett",33.96044201,-84.02137802,"Morgan",33.59232073,-83.49129491
13135,13213,246,"Gwinnett",33.96044201,-84.02137802,"Murray",34.78897608,-84.74993177
13135,13215,1244,"Gwinnett",33.96044201,-84.02137802,"Muscogee",32.50931999,-84.87142262
13135,13217,4258,"Gwinnett",33.96044201,-84.02137802,"Newton",33.55514538,-83.8454714
13135,13219,698,"Gwinnett",33.96044201,-84.02137802,"Oconee",33.83749973,-83.43679568
13135,13221,325,"Gwinnett",33.96044201,-84.02137802,"Oglethorpe",33.8786296,-83.08278123
13135,13223,2667,"Gwinnett",33.96044201,-84.02137802,"Paulding",33.91969522,-84.86848792
13135,13225,199,"Gwinnett",33.96044201,-84.02137802,"Peach",32.56934316,-83.82937
13135,13227,742,"Gwinnett",33.96044201,-84.02137802,"Pickens",34.46589159,-84.46406611
13135,13231,203,"Gwinnett",33.96044201,-84.02137802,"Pike",33.09310242,-84.38790389
13135,13233,357,"Gwinnett",33.96044201,-84.02137802,"Polk",34.00267074,-85.18677781
13135,13237,158,"Gwinnett",33.96044201,-84.02137802,"Putnam",33.32056115,-83.37552891
13135,13241,287,"Gwinnett",33.96044201,-84.02137802,"Rabun",34.88389445,-83.40304637
13135,13245,1441,"Gwinnett",33.96044201,-84.02137802,"Richmond",33.35777107,-82.07026432
13135,13247,4189,"Gwinnett",33.96044201,-84.02137802,"Rockdale",33.65145002,-84.02202167
13135,13255,900,"Gwinnett",33.96044201,-84.02137802,"Spalding",33.26310031,-84.28013991
13135,13257,718,"Gwinnett",33.96044201,-84.02137802,"Stephens",34.55151201,-83.29405315
13135,13275,162,"Gwinnett",33.96044201,-84.02137802,"Thomas",30.86392347,-83.91847289
13135,13277,134,"Gwinnett",33.96044201,-84.02137802,"Tift",31.45743864,-83.5236119
13135,13281,154,"Gwinnett",33.96044201,-84.02137802,"Towns",34.91369188,-83.7410746
13135,13285,518,"Gwinnett",33.96044201,-84.02137802,"Troup",33.03349196,-85.02812115
13135,13291,279,"Gwinnett",33.96044201,-84.02137802,"Union",34.82995757,-83.98967069
13135,13293,292,"Gwinnett",33.96044201,-84.02137802,"Upson",32.87920671,-84.30024826
13135,13295,350,"Gwinnett",33.96044201,-84.02137802,"Walker",34.73376362,-85.30165174
13135,13297,9560,"Gwinnett",33.96044201,-84.02137802,"Walton",33.78017694,-83.73552314
13135,13299,110,"Gwinnett",33.96044201,-84.02137802,"Ware",31.05449097,-82.42224148
13135,13311,585,"Gwinnett",33.96044201,-84.02137802,"White",34.64624278,-83.74905525
13135,13313,653,"Gwinnett",33.96044201,-84.02137802,"Whitfield",34.80987459,-84.96093476
13135,13317,165,"Gwinnett",33.96044201,-84.02137802,"Wilkes",33.78290391,-82.74286107
13137,13011,780,"Habersham",34.63331566,-83.53094677,"Banks",34.35607081,-83.49644388
13137,13059,170,"Habersham",34.63331566,-83.53094677,"Clarke",33.95436462,-83.37124007
13137,13089,466,"Habersham",34.63331566,-83.53094677,"DeKalb",33.76944049,-84.22396017
13137,13117,120,"Habersham",34.63331566,-83.53094677,"Forsyth",34.22604035,-84.1231513
13137,13119,242,"Habersham",34.63331566,-83.53094677,"Franklin",34.37525597,-83.23159927
13137,13121,119,"Habersham",34.63331566,-83.53094677,"Fulton",33.79216944,-84.46319413
13137,13135,304,"Habersham",34.63331566,-83.53094677,"Gwinnett",33.96044201,-84.02137802
13137,13137,6207,"Habersham",34.63331566,-83.53094677,"Habersham",34.63331566,-83.53094677
13137,13139,1086,"Habersham",34.63331566,-83.53094677,"Hall",34.32207823,-83.81896936
13137,13157,302,"Habersham",34.63331566,-83.53094677,"Jackson",34.13794553,-83.56814788
13137,13187,177,"Habersham",34.63331566,-83.53094677,"Lumpkin",34.57286511,-84.00425681
13137,13241,302,"Habersham",34.63331566,-83.53094677,"Rabun",34.88389445,-83.40304637
13137,13257,849,"Habersham",34.63331566,-83.53094677,"Stephens",34.55151201,-83.29405315
13137,13291,129,"Habersham",34.63331566,-83.53094677,"Union",34.82995757,-83.98967069
13137,13311,829,"Habersham",34.63331566,-83.53094677,"White",34.64624278,-83.74905525
13139,13011,1311,"Hall",34.32207823,-83.81896936,"Banks",34.35607081,-83.49644388
13139,13013,2232,"Hall",34.32207823,-83.81896936,"Barrow",33.99148694,-83.71436292
13139,13015,275,"Hall",34.32207823,-83.81896936,"Bartow",34.23732119,-84.83887523
13139,13021,223,"Hall",34.32207823,-83.81896936,"Bibb",32.80904227,-83.70489165
13139,13045,319,"Hall",34.32207823,-83.81896936,"Carroll",33.58138199,-85.07976677
13139,13051,136,"Hall",34.32207823,-83.81896936,"Chatham",32.00043026,-81.12489526
13139,13057,728,"Hall",34.32207823,-83.81896936,"Cherokee",34.24393976,-84.47431861
13139,13059,1441,"Hall",34.32207823,-83.81896936,"Clarke",33.95436462,-83.37124007
13139,13063,613,"Hall",34.32207823,-83.81896936,"Clayton",33.54187245,-84.35594188
13139,13067,1356,"Hall",34.32207823,-83.81896936,"Cobb",33.94243204,-84.5761255
13139,13073,151,"Hall",34.32207823,-83.81896936,"Columbia",33.54534185,-82.263524
13139,13077,251,"Hall",34.32207823,-83.81896936,"Coweta",33.35334302,-84.76129976
13139,13085,843,"Hall",34.32207823,-83.81896936,"Dawson",34.44244079,-84.16964071
13139,13089,2406,"Hall",34.32207823,-83.81896936,"DeKalb",33.76944049,-84.22396017
13139,13097,370,"Hall",34.32207823,-83.81896936,"Douglas",33.70291126,-84.77026156
13139,13105,252,"Hall",34.32207823,-83.81896936,"Elbert",34.11302332,-82.83936148
13139,13111,197,"Hall",34.32207823,-83.81896936,"Fannin",34.86430205,-84.316964
13139,13113,216,"Hall",34.32207823,-83.81896936,"Fayette",33.41357794,-84.49089434
13139,13115,178,"Hall",34.32207823,-83.81896936,"Floyd",34.26268279,-85.21577392
13139,13117,3470,"Hall",34.32207823,-83.81896936,"Forsyth",34.22604035,-84.1231513
13139,13119,416,"Hall",34.32207823,-83.81896936,"Franklin",34.37525597,-83.23159927
13139,13121,2109,"Hall",34.32207823,-83.81896936,"Fulton",33.79216944,-84.46319413
13139,13123,362,"Hall",34.32207823,-83.81896936,"Gilmer",34.69316688,-84.45802506
13139,13129,138,"Hall",34.32207823,-83.81896936,"Gordon",34.50487351,-84.87296253
13139,13133,138,"Hall",34.32207823,-83.81896936,"Greene",33.5769205,-83.17139104
13139,13135,9811,"Hall",34.32207823,-83.81896936,"Gwinnett",33.96044201,-84.02137802
13139,13137,2612,"Hall",34.32207823,-83.81896936,"Habersham",34.63331566,-83.53094677
13139,13139,38745,"Hall",34.32207823,-83.81896936,"Hall",34.32207823,-83.81896936
13139,13147,271,"Hall",34.32207823,-83.81896936,"Hart",34.34626973,-82.96567682
13139,13151,544,"Hall",34.32207823,-83.81896936,"Henry",33.4533428,-84.1481466
13139,13153,177,"Hall",34.32207823,-83.81896936,"Houston",32.45802497,-83.66879087
13139,13157,3712,"Hall",34.32207823,-83.81896936,"Jackson",34.13794553,-83.56814788
13139,13187,1823,"Hall",34.32207823,-83.81896936,"Lumpkin",34.57286511,-84.00425681
13139,13195,376,"Hall",34.32207823,-83.81896936,"Madison",34.12920917,-83.21218732
13139,13211,113,"Hall",34.32207823,-83.81896936,"Morgan",33.59232073,-83.49129491
13139,13215,216,"Hall",34.32207823,-83.81896936,"Muscogee",32.50931999,-84.87142262
13139,13217,318,"Hall",34.32207823,-83.81896936,"Newton",33.55514538,-83.8454714
13139,13219,328,"Hall",34.32207823,-83.81896936,"Oconee",33.83749973,-83.43679568
13139,13221,180,"Hall",34.32207823,-83.81896936,"Oglethorpe",33.8786296,-83.08278123
13139,13223,370,"Hall",34.32207823,-83.81896936,"Paulding",33.91969522,-84.86848792
13139,13227,221,"Hall",34.32207823,-83.81896936,"Pickens",34.46589159,-84.46406611
13139,13241,302,"Hall",34.32207823,-83.81896936,"Rabun",34.88389445,-83.40304637
13139,13245,246,"Hall",34.32207823,-83.81896936,"Richmond",33.35777107,-82.07026432
13139,13247,272,"Hall",34.32207823,-83.81896936,"Rockdale",33.65145002,-84.02202167
13139,13255,118,"Hall",34.32207823,-83.81896936,"Spalding",33.26310031,-84.28013991
13139,13257,636,"Hall",34.32207823,-83.81896936,"Stephens",34.55151201,-83.29405315
13139,13281,111,"Hall",34.32207823,-83.81896936,"Towns",34.91369188,-83.7410746
13139,13291,248,"Hall",34.32207823,-83.81896936,"Union",34.82995757,-83.98967069
13139,13297,799,"Hall",34.32207823,-83.81896936,"Walton",33.78017694,-83.73552314
13139,13311,1996,"Hall",34.32207823,-83.81896936,"White",34.64624278,-83.74905525
13139,13313,232,"Hall",34.32207823,-83.81896936,"Whitfield",34.80987459,-84.96093476
13141,13141,388,"Hancock",33.2721566,-82.99766919,"Hancock",33.2721566,-82.99766919
13143,13045,1671,"Haralson",33.79602175,-85.21005667,"Carroll",33.58138199,-85.07976677
13143,13097,243,"Haralson",33.79602175,-85.21005667,"Douglas",33.70291126,-84.77026156
13143,13143,2628,"Haralson",33.79602175,-85.21005667,"Haralson",33.79602175,-85.21005667
13143,13223,265,"Haralson",33.79602175,-85.21005667,"Paulding",33.91969522,-84.86848792
13143,13233,248,"Haralson",33.79602175,-85.21005667,"Polk",34.00267074,-85.18677781
13145,13145,1567,"Harris",32.73709786,-84.90538572,"Harris",32.73709786,-84.90538572
13145,13199,332,"Harris",32.73709786,-84.90538572,"Meriwether",33.04163534,-84.68859732
13145,13215,1178,"Harris",32.73709786,-84.90538572,"Muscogee",32.50931999,-84.87142262
13145,13263,197,"Harris",32.73709786,-84.90538572,"Talbot",32.69642758,-84.53351366
13145,13285,517,"Harris",32.73709786,-84.90538572,"Troup",33.03349196,-85.02812115
13147,13059,144,"Hart",34.34626973,-82.96567682,"Clarke",33.95436462,-83.37124007
13147,13105,569,"Hart",34.34626973,-82.96567682,"Elbert",34.11302332,-82.83936148
13147,13119,627,"Hart",34.34626973,-82.96567682,"Franklin",34.37525597,-83.23159927
13147,13135,104,"Hart",34.34626973,-82.96567682,"Gwinnett",33.96044201,-84.02137802
13147,13147,2860,"Hart",34.34626973,-82.96567682,"Hart",34.34626973,-82.96567682
13147,13195,184,"Hart",34.34626973,-82.96567682,"Madison",34.12920917,-83.21218732
13147,13257,154,"Hart",34.34626973,-82.96567682,"Stephens",34.55151201,-83.29405315
13149,13045,219,"Heard",33.29686567,-85.12886832,"Carroll",33.58138199,-85.07976677
13149,13077,137,"Heard",33.29686567,-85.12886832,"Coweta",33.35334302,-84.76129976
13149,13149,731,"Heard",33.29686567,-85.12886832,"Heard",33.29686567,-85.12886832
13149,13285,204,"Heard",33.29686567,-85.12886832,"Troup",33.03349196,-85.02812115
13151,13009,151,"Henry",33.4533428,-84.1481466,"Baldwin",33.06882326,-83.24701748
13151,13013,278,"Henry",33.4533428,-84.1481466,"Barrow",33.99148694,-83.71436292
13151,13015,283,"Henry",33.4533428,-84.1481466,"Bartow",34.23732119,-84.83887523
13151,13021,486,"Henry",33.4533428,-84.1481466,"Bibb",32.80904227,-83.70489165
13151,13035,1433,"Henry",33.4533428,-84.1481466,"Butts",33.2830945,-83.9543504
13151,13045,327,"Henry",33.4533428,-84.1481466,"Carroll",33.58138199,-85.07976677
13151,13051,185,"Henry",33.4533428,-84.1481466,"Chatham",32.00043026,-81.12489526
13151,13057,536,"Henry",33.4533428,-84.1481466,"Cherokee",34.24393976,-84.47431861
13151,13059,273,"Henry",33.4533428,-84.1481466,"Clarke",33.95436462,-83.37124007
13151,13063,5892,"Henry",33.4533428,-84.1481466,"Clayton",33.54187245,-84.35594188
13151,13067,1660,"Henry",33.4533428,-84.1481466,"Cobb",33.94243204,-84.5761255
13151,13073,213,"Henry",33.4533428,-84.1481466,"Columbia",33.54534185,-82.263524
13151,13077,1182,"Henry",33.4533428,-84.1481466,"Coweta",33.35334302,-84.76129976
13151,13089,3323,"Henry",33.4533428,-84.1481466,"DeKalb",33.76944049,-84.22396017
13151,13097,447,"Henry",33.4533428,-84.1481466,"Douglas",33.70291126,-84.77026156
13151,13113,1292,"Henry",33.4533428,-84.1481466,"Fayette",33.41357794,-84.49089434
